experiment	cohort	endpoint	method	method_label	seed	delta_scale	gate_hidden_dim	selection_status	access	run_name	command
survival_tasks	UCEC	OS	baseline	NA	45	0	0	not_applicable	public	survival_ucec_baseline_s45	python -u slide_level_srp/train_survival.py --run_name survival_ucec_baseline_s45 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 45 --seed 45 --neighbor_shuffle_seed 45 --n_folds 5 --variant baseline --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	baseline	NA	46	0	0	not_applicable	public	survival_ucec_baseline_s46	python -u slide_level_srp/train_survival.py --run_name survival_ucec_baseline_s46 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 46 --seed 46 --neighbor_shuffle_seed 46 --n_folds 5 --variant baseline --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	diff_transformer	Diff	42			not_applicable	public	survival_ucec_diff_transformer_s42	python -u slide_level_srp/train_survival.py --run_name survival_ucec_diff_transformer_s42 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 42 --seed 42 --neighbor_shuffle_seed 42 --n_folds 5 --variant diff_transformer --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	diff_transformer	Diff	43			not_applicable	public	survival_ucec_diff_transformer_s43	python -u slide_level_srp/train_survival.py --run_name survival_ucec_diff_transformer_s43 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 43 --seed 43 --neighbor_shuffle_seed 43 --n_folds 5 --variant diff_transformer --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	diff_transformer	Diff	44			not_applicable	public	survival_ucec_diff_transformer_s44	python -u slide_level_srp/train_survival.py --run_name survival_ucec_diff_transformer_s44 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 44 --seed 44 --neighbor_shuffle_seed 44 --n_folds 5 --variant diff_transformer --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	diff_transformer	Diff	45			not_applicable	public	survival_ucec_diff_transformer_s45	python -u slide_level_srp/train_survival.py --run_name survival_ucec_diff_transformer_s45 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 45 --seed 45 --neighbor_shuffle_seed 45 --n_folds 5 --variant diff_transformer --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	diff_transformer	Diff	46			not_applicable	public	survival_ucec_diff_transformer_s46	python -u slide_level_srp/train_survival.py --run_name survival_ucec_diff_transformer_s46 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 46 --seed 46 --neighbor_shuffle_seed 46 --n_folds 5 --variant diff_transformer --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	gated_post_attention	Gated SRP	42	1.5	32	reported_config	public	survival_ucec_gated_post_attention_s42	python -u slide_level_srp/train_survival.py --run_name survival_ucec_gated_post_attention_s42 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 42 --seed 42 --neighbor_shuffle_seed 42 --n_folds 5 --variant srp_patch_signed_gated --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --delta_scale 1.5 --gate_hidden_dim 32 --gate_output_init zero --gate_activation tanh --gate_factorization full --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	gated_post_attention	Gated SRP	43	1.5	32	reported_config	public	survival_ucec_gated_post_attention_s43	python -u slide_level_srp/train_survival.py --run_name survival_ucec_gated_post_attention_s43 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 43 --seed 43 --neighbor_shuffle_seed 43 --n_folds 5 --variant srp_patch_signed_gated --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --delta_scale 1.5 --gate_hidden_dim 32 --gate_output_init zero --gate_activation tanh --gate_factorization full --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	gated_post_attention	Gated SRP	44	1.5	32	reported_config	public	survival_ucec_gated_post_attention_s44	python -u slide_level_srp/train_survival.py --run_name survival_ucec_gated_post_attention_s44 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 44 --seed 44 --neighbor_shuffle_seed 44 --n_folds 5 --variant srp_patch_signed_gated --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --delta_scale 1.5 --gate_hidden_dim 32 --gate_output_init zero --gate_activation tanh --gate_factorization full --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	gated_post_attention	Gated SRP	45	1.5	32	reported_config	public	survival_ucec_gated_post_attention_s45	python -u slide_level_srp/train_survival.py --run_name survival_ucec_gated_post_attention_s45 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 45 --seed 45 --neighbor_shuffle_seed 45 --n_folds 5 --variant srp_patch_signed_gated --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --delta_scale 1.5 --gate_hidden_dim 32 --gate_output_init zero --gate_activation tanh --gate_factorization full --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	gated_post_attention	Gated SRP	46	1.5	32	reported_config	public	survival_ucec_gated_post_attention_s46	python -u slide_level_srp/train_survival.py --run_name survival_ucec_gated_post_attention_s46 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 46 --seed 46 --neighbor_shuffle_seed 46 --n_folds 5 --variant srp_patch_signed_gated --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --delta_scale 1.5 --gate_hidden_dim 32 --gate_output_init zero --gate_activation tanh --gate_factorization full --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	xsa_all_ref	XSA	42			not_applicable	public	survival_ucec_xsa_all_ref_s42	python -u slide_level_srp/train_survival.py --run_name survival_ucec_xsa_all_ref_s42 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 42 --seed 42 --neighbor_shuffle_seed 42 --n_folds 5 --variant xsa_all_ref --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	xsa_all_ref	XSA	43			not_applicable	public	survival_ucec_xsa_all_ref_s43	python -u slide_level_srp/train_survival.py --run_name survival_ucec_xsa_all_ref_s43 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 43 --seed 43 --neighbor_shuffle_seed 43 --n_folds 5 --variant xsa_all_ref --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	xsa_all_ref	XSA	44			not_applicable	public	survival_ucec_xsa_all_ref_s44	python -u slide_level_srp/train_survival.py --run_name survival_ucec_xsa_all_ref_s44 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 44 --seed 44 --neighbor_shuffle_seed 44 --n_folds 5 --variant xsa_all_ref --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	xsa_all_ref	XSA	45			not_applicable	public	survival_ucec_xsa_all_ref_s45	python -u slide_level_srp/train_survival.py --run_name survival_ucec_xsa_all_ref_s45 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 45 --seed 45 --neighbor_shuffle_seed 45 --n_folds 5 --variant xsa_all_ref --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
survival_tasks	UCEC	OS	xsa_all_ref	XSA	46			not_applicable	public	survival_ucec_xsa_all_ref_s46	python -u slide_level_srp/train_survival.py --run_name survival_ucec_xsa_all_ref_s46 --cohort UCEC --endpoint OS --split_mode global_seed_holdout --global_seed 46 --seed 46 --neighbor_shuffle_seed 46 --n_folds 5 --variant xsa_all_ref --out_dir ${GATEDSRP_TCGA_SURVIVAL_OUT:-runs/survival_tasks} --wandb_mode ${WANDB_MODE:-disabled} --epochs ${EPOCHS_TCGA_SURVIVAL:-20} --grad_accum ${GRAD_ACCUM_TCGA_SURVIVAL:-1} --base_lr ${LR_TCGA_SURVIVAL:-1e-4} --weight_decay ${WD_TCGA_SURVIVAL:-1e-5} --feature_root ${TCGA_FEATURE_ROOT:?set TCGA_FEATURE_ROOT} --feature_key ${TCGA_FEATURE_KEY:-features/uni_v2} --label_csv ${TCGA_SURVIVAL_LABEL_CSV:?set TCGA_SURVIVAL_LABEL_CSV}
